date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2022-04-25,,,,1109311.0,
2022-04-26,,,,1116912.0,
2022-04-27,,,,1126162.0,
2022-04-28,,,,1124672.0,
2022-04-29,,,,1118600.0,
2022-05-02,,,,1118600.0,
2022-05-03,,,,1115209.0,
2022-05-04,,,,1122838.0,
2022-05-05,,,,1121597.0,
2022-05-06,,,,1121597.0,
2022-05-09,,,,1117072.0,
2022-05-10,,,,1105804.0,
2022-05-11,,,,1104179.0,
2022-05-12,,,,1113129.0,
2022-05-13,,,,1117719.0,
2022-05-16,,,,1114549.0,
2022-05-17,,,,1108936.0,
2022-05-18,,,,1111004.0,
2022-05-19,,,,1108296.0,
2022-05-20,,,,1104948.0,
2022-05-23,,,,1101673.0,
2022-05-24,,,,1099748.0,
2022-05-25,,,,1090155.0,
2022-05-26,,,,1081923.0,
2022-05-27,,,,1078765.0,
2022-05-31,,,,1060498.0,
2022-06-01,,,,1043879.0,
2022-06-02,,,,1030616.0,
2022-06-03,,,,1023477.0,
2022-06-06,,,,1028352.0,
2022-06-07,,,,1025680.0,
2022-06-08,,,,1021800.0,
2022-06-09,,,,1020880.0,
2022-06-10,,,,1017300.0,
2022-06-13,,,,1012750.0,
2022-06-14,,,,1012750.0,
2022-06-15,,,,1007750.0,
2022-06-16,,,,998627.0,
2022-06-17,,,,991657.0,
2022-06-21,,,,981901.0,
2022-06-22,,,,975821.0,
2022-06-23,,,,969421.0,
2022-06-24,,,,955661.0,
2022-06-27,,,,951641.0,
2022-06-28,,,,931591.0,
2022-06-29,,,,926536.0,
2022-06-30,,,,887431.0,
2022-07-01,,,,854584.0,
2022-07-05,,,,823350.0,
2022-07-06,,,,813845.0,
2022-07-07,,,,805077.0,
2022-07-08,,,,789981.0,
2022-07-11,,,,782726.0,
2022-07-12,,,,769446.0,
2022-07-13,,,,759695.0,
2022-07-14,,,,750702.0,
2022-07-15,,,,740167.0,
2022-07-18,,,,734157.0,
2022-07-19,,,,727222.0,
2022-07-20,,,,718617.0,
2022-07-21,,,,712817.0,
2022-07-22,,,,705727.0,
2022-07-25,,,,704848.0,
2022-07-26,,,,703310.0,
2022-07-27,,,,700335.0,
2022-07-28,,,,700050.0,
2022-07-29,,,,700050.0,
2022-08-01,,,,700005.0,
2022-08-02,,,,700005.0,
2022-08-03,,,,695135.0,
2022-08-04,,,,665933.0,
2022-08-05,,,,660564.0,
2022-08-08,,,,630304.0,
2022-08-09,,,,610159.0,
2022-08-10,,,,591959.0,
2022-08-11,,,,571905.0,
2022-08-12,,,,571905.0,
2022-08-15,,,,571580.0,
2022-08-16,,,,577212.0,
2022-08-17,,,,581342.0,
2022-08-18,,,,596775.0,
2022-08-19,,,,610680.0,
2022-08-22,,,,627750.0,
2022-08-23,,,,653667.0,
2022-08-24,,,,663780.0,
2022-08-25,,,,660077.0,
2022-08-26,,,,658857.0,
2022-08-29,,,,663874.0,
2022-08-30,,,,671994.0,
2022-08-31,,,,672585.0,
2022-09-01,,,,670681.0,
2022-09-02,,,,635196.0,
2022-09-06,,,,630424.0,
2022-09-07,,,,613713.0,
2022-09-08,,,,624470.0,
2022-09-09,,,,615822.0,
2022-09-12,,,,602742.0,
2022-09-13,,,,585215.0,
2022-09-14,,,,575455.0,
2022-09-15,,,,563766.0,
2022-09-16,,,,532448.0,
2022-09-19,,,,532448.0,
2022-09-20,,,,515064.0,
2022-09-21,,,,500488.0,
2022-09-22,,,,485408.0,
2022-09-23,,,,472006.0,
2022-09-26,,,,460387.0,
2022-09-27,,,,449775.0,
2022-09-28,,,,444699.0,
2022-09-29,,,,435409.0,
2022-09-30,,,,426180.0,
2022-10-03,,,,417306.0,
2022-10-04,,,,417306.0,
2022-10-05,,,,417306.0,
2022-10-06,,,,417006.0,
2022-10-07,,,,416719.0,
2022-10-10,,,,416719.0,
2022-10-11,,,,416399.0,
2022-10-12,,,,416399.0,
2022-10-13,,,,408419.0,
2022-10-14,,,,400439.0,
2022-10-17,,,,397999.0,
2022-10-18,,,,397399.0,
2022-10-19,,,,397399.0,
2022-10-20,,,,392727.0,
2022-10-21,,,,390577.0,
2022-10-24,,,,388865.0,
2022-10-25,,,,387705.0,
2022-10-26,,,,386465.0,
2022-10-27,,,,385465.0,
2022-10-28,,,,384795.0,
2022-10-31,,,,384795.0,
2022-11-01,,,,384795.0,
2022-11-02,,,,384795.0,
2022-11-03,,,,382695.0,
2022-11-04,,,,387986.0,
2022-11-07,,,,406638.0,
2022-11-08,,,,426717.0,
2022-11-09,,,,441899.0,
2022-11-10,,,,448704.0,
2022-11-11,,,,454056.0,
2022-11-14,,,,468291.0,
2022-11-15,,,,468291.0,
2022-11-16,,,,485369.0,
2022-11-17,,,,484089.0,
2022-11-18,,,,497809.0,
2022-11-21,,,,513189.0,
2022-11-22,,,,530105.0,
2022-11-23,,,,550749.0,
2022-11-25,,,,557938.0,
2022-11-28,,,,565853.0,
2022-11-29,,,,575907.0,
2022-11-30,,,,591769.0,
2022-12-01,,,,605192.0,
2022-12-02,,,,609267.0,
2022-12-05,,,,637360.0,
2022-12-06,,,,648648.0,
2022-12-07,,,,658890.0,
2022-12-08,,,,668581.0,
2022-12-09,,,,681698.0,
2022-12-12,,,,705572.0,
2022-12-13,,,,717646.0,
2022-12-14,,,,732641.0,
2022-12-15,,,,743010.0,
2022-12-16,,,,753981.0,
2022-12-19,,,,765583.0,
2022-12-20,,,,775656.0,
2022-12-21,,,,785600.0,
2022-12-22,,,,788275.0,
2022-12-23,,,,787005.0,
2022-12-27,,,,787005.0,
2022-12-28,,,,797755.0,
2022-12-29,,,,808201.0,
2022-12-30,,,,814686.0,
2023-01-03,,,,814668.0,
2023-01-04,,,,813152.0,
2023-01-05,,,,820540.0,
2023-01-06,,,,830272.0,
2023-01-09,,,,836658.0,
2023-01-10,,,,842771.0,
2023-01-11,,,,850401.0,
2023-01-12,,,,845578.0,
2023-01-13,,,,850724.0,
2023-01-17,,,,850354.0,
2023-01-18,,,,858661.0,
2023-01-19,,,,859564.0,
2023-01-20,,,,851625.0,
2023-01-23,,,,858847.0,
2023-01-24,,,,858847.0,
2023-01-25,,,,863594.0,
2023-01-26,,,,870722.0,
2023-01-27,,,,845775.0,
2023-01-30,,,,852720.0,
2023-01-31,,,,861495.0,
2023-02-01,,,,870855.0,
2023-02-02,,,,872853.0,
2023-02-03,,,,872853.0,
2023-02-06,,,,872853.0,
2023-02-07,,,,887378.0,
2023-02-08,,,,891933.0,
2023-02-09,,,,880722.0,
2023-02-10,,,,874654.0,
2023-02-13,,,,873104.0,
2023-02-14,,,,870079.0,
2023-02-15,,,,844914.0,
2023-02-16,,,,840604.0,
2023-02-17,,,,832230.0,
2023-02-21,,,,832072.0,
2023-02-22,,,,814966.0,
2023-02-23,,,,809566.0,
2023-02-24,,,,800137.0,
2023-02-27,,,,794575.0,
2023-02-28,,,,787345.0,
2023-03-01,,,,787025.0,
2023-03-02,,,,786721.0,
2023-03-03,,,,774646.0,
2023-03-06,,,,765626.0,
2023-03-07,,,,763700.0,
2023-03-08,,,,767551.0,
2023-03-09,,,,771326.0,
2023-03-10,,,,779452.0,
2023-03-13,,,,782702.0,
2023-03-14,,,,785577.0,
2023-03-15,,,,785577.0,
2023-03-16,,,,788915.0,
2023-03-17,,,,787375.0,
2023-03-20,,,,776073.0,
2023-03-21,,,,775785.0,
2023-03-22,,,,775488.0,
2023-03-23,,,,749933.0,
2023-03-24,,,,747578.0,
2023-03-27,,,,747853.0,
2023-03-28,,,,747853.0,
2023-03-29,,,,745391.0,
2023-03-30,,,,742894.0,
2023-03-31,,,,742894.0,
2023-04-03,,,,742609.0,
2023-04-04,,,,732533.0,
2023-04-05,,,,731959.0,
2023-04-06,,,,730659.0,
2023-04-10,,,,729594.0,
2023-04-11,,,,729504.0,
2023-04-12,,,,720992.0,
2023-04-13,,,,710687.0,
2023-04-14,,,,710687.0,
2023-04-17,,,,709612.0,
2023-04-18,,,,708312.0,
2023-04-19,,,,700048.0,
2023-04-20,,,,699508.0,
2023-04-21,,,,699508.0,
2023-04-24,,,,699508.0,
2023-04-25,,,,698868.0,
2023-04-26,,,,698868.0,
2023-04-27,,,,687652.0,
2023-04-28,,,,680163.0,
2023-05-01,,,,672365.0,
2023-05-02,,,,671795.0,
2023-05-03,,,,663976.0,
2023-05-04,,,,659324.0,
2023-05-05,,,,657297.0,
2023-05-08,,,,655156.0,
2023-05-09,,,,650970.0,
2023-05-10,,,,649830.0,
2023-05-11,,,,646385.0,
2023-05-12,,,,644735.0,
2023-05-15,,,,642776.0,
2023-05-16,,,,639096.0,
2023-05-17,,,,634264.0,
2023-05-18,,,,629810.0,
2023-05-19,,,,629810.0,
2023-05-22,,,,627297.0,
2023-05-23,,,,620633.0,
2023-05-24,,,,620633.0,
2023-05-25,,,,609778.0,
2023-05-26,,,,598493.0,
2023-05-30,,,,592634.0,
2023-05-31,,,,583518.0,
2023-06-01,,,,574443.0,
2023-06-02,,,,573508.0,
2023-06-05,,,,565084.0,
2023-06-06,,,,557304.0,
2023-06-07,,,,555206.0,
2023-06-08,,,,552221.0,
2023-06-09,,,,550379.0,
2023-06-12,,,,550354.0,
2023-06-13,,,,548111.0,
2023-06-14,,,,547800.0,
2023-06-15,,,,546325.0,
2023-06-16,,,,545327.0,
2023-06-20,,,,541774.0,
2023-06-21,,,,541139.0,
2023-06-22,,,,546650.0,
2023-06-23,,,,546650.0,
2023-06-26,,,,546650.0,
2023-06-27,,,,549252.0,
2023-06-28,,,,546039.0,
2023-06-29,,,,545819.0,
2023-06-30,,,,544915.0,
2023-07-03,,,,544595.0,
2023-07-05,,,,544595.0,
2023-07-06,,,,545615.0,
2023-07-07,,,,545050.0,
2023-07-10,,,,545050.0,
2023-07-11,,,,543888.0,
2023-07-12,,,,545823.0,
2023-07-13,,,,545503.0,
2023-07-14,,,,545203.0,
2023-07-17,,,,544203.0,
2023-07-18,,,,541266.0,
2023-07-19,,,,541266.0,
2023-07-20,,,,541266.0,
2023-07-21,,,,535870.0,
2023-07-24,,,,532055.0,
2023-07-25,,,,532248.0,
2023-07-26,,,,532248.0,
2023-07-27,,,,532523.0,
2023-07-28,,,,528752.0,
2023-07-31,,,,528752.0,
